data_pedido,data_envio,modo_envio,nome_cliente,segmento_cliente,cidade,estado,regiao,departamento,tipo_produto,vendas,quantidade,desconto,lucro
2016-08-06,2016-08-10,Entrega padrão,Miguel Correia,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,377.26,2,0.0,181.09
2016-08-06,2016-08-10,Entrega padrão,Miguel Correia,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,1156.49,7,0.2,72.28
2016-09-15,2016-09-20,Entrega padrão,Isabelly Azevedo,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,mobiliário de exterior,178.32,2,0.8,-445.81
2016-09-15,2016-09-20,Entrega padrão,Isabelly Azevedo,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,sementes,68.54,4,0.2,22.28
2019-04-22,2019-04-26,Econômica,Bianca Pereira,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,330.7,4,0.8,-826.74
2017-11-22,2017-11-24,Econômica,Renan Santos,B2C,Campinas,São Paulo,Sudeste,Materiais de construção,ferramentas,1349.13,7,0.3,-38.55
2017-11-22,2017-11-24,Econômica,Renan Santos,B2C,Campinas,São Paulo,Sudeste,Jardinagem e paisagismo,materiais de paisagismo,53.99,5,0.2,-12.82
2017-12-16,2017-12-20,Entrega padrão,Stephany Fogaça,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,11.15,1,0.0,4.8
2016-12-06,2016-12-10,Econômica,Daniel Silva,B2B,Florianópolis,Santa Catarina,Sul,Jardinagem e paisagismo,vasos,84.37,2,0.2,6.33
2016-12-06,2016-12-10,Econômica,Daniel Silva,B2B,Florianópolis,Santa Catarina,Sul,Automotivo,ferramentas automotivas,1389.73,7,0.2,260.57
2016-11-20,2016-11-25,Econômica,Ana Vitória Moreira,B2B,Vitória da Conquista,Bahia,Nordeste,Automotivo,pneus,1713.46,4,0.0,445.5
2016-11-20,2016-11-25,Econômica,Ana Vitória Moreira,B2B,Vitória da Conquista,Bahia,Nordeste,Automotivo,pneus,509.83,5,0.0,142.75
2016-11-20,2016-11-25,Econômica,Ana Vitória Moreira,B2B,Vitória da Conquista,Bahia,Nordeste,Automotivo,ferramentas automotivas,98.6,2,0.0,24.65
2018-11-29,2018-12-03,Entrega padrão,Gustavo das Neves,B2C,Osasco,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,24.34,2,0.0,11.69
2016-08-27,2016-08-31,Entrega padrão,Lucca Freitas,B2B,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,ferramentas automotivas,601.12,8,0.0,78.15
2018-07-17,2018-07-23,Entrega padrão,Agatha Farias,B2B,Sete Lagoas,Minas Gerais,Sudeste,Jardinagem e paisagismo,vasos,126.56,3,0.2,12.66
2018-07-17,2018-07-23,Entrega padrão,Agatha Farias,B2B,Sete Lagoas,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,68.05,3,0.2,21.27
2017-10-13,2017-10-15,Envio rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,encanamentos,3057.06,4,0.2,382.13
2017-10-13,2017-10-15,Envio rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,243.98,6,0.0,68.32
2017-10-13,2017-10-15,Envio rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,176.26,8,0.0,84.6
2017-10-13,2017-10-15,Envio rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,encanamentos,2129.6,3,0.2,159.72
2017-10-13,2017-10-15,Envio rápido,Erick Pinto,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,67.66,5,0.0,22.33
2017-11-01,2017-11-07,Entrega padrão,Raul Nogueira,B2B,Barueri,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,48.55,7,0.0,22.82
2019-11-07,2019-11-14,Entrega padrão,Renan Campos,B2B,Ji-Paraná,Rondônia,Norte,Jardinagem e paisagismo,vasos,157.28,3,0.0,40.89
2019-07-07,2019-07-14,Entrega padrão,Pedro Lucas Moura,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,10.02,2,0.7,-7.68
2019-07-07,2019-07-14,Entrega padrão,Pedro Lucas Moura,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,54.59,3,0.2,19.79
2019-06-25,2019-06-30,Entrega padrão,Maria Luiza Monteiro,B2C,Ribeirão das Neves,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,73.93,3,0.2,23.1
2016-08-04,2016-08-06,Envio rápido,Ryan Duarte,B2C,Contagem,Minas Gerais,Sudeste,Materiais de construção,materiais de revestimento,743.75,2,0.5,-550.38
2016-08-04,2016-08-06,Envio rápido,Ryan Duarte,B2C,Contagem,Minas Gerais,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,8.84,1,0.2,0.99
2019-12-18,2019-12-22,Econômica,Noah Silveira,B2C,Belém,Pará,Norte,Jardinagem e paisagismo,mobiliário de exterior,225.37,2,0.8,-608.49
2019-06-04,2019-06-08,Entrega padrão,João Miguel Novaes,B2B,Serra,Espírito Santo,Sudeste,Materiais de construção,iluminação,119.57,7,0.2,32.88
2019-12-02,2019-12-08,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,285.33,4,0.0,19.97
2019-12-02,2019-12-08,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Automotivo,pneus,448.73,2,0.0,121.16
2019-12-02,2019-12-08,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,54.13,4,0.0,25.44
2019-12-02,2019-12-08,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,mudas,177.79,9,0.0,55.11
2019-12-02,2019-12-08,Entrega padrão,Caio Jesus,B2C,Ribeirão Pires,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,312.77,1,0.0,12.51
2017-02-10,2017-02-14,Econômica,Melissa Costela,B2B,Belém,Pará,Norte,Automotivo,ferramentas automotivas,70.72,2,0.2,22.1
2017-01-03,2017-01-10,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Jardinagem e paisagismo,sementes,80.51,2,0.2,30.19
2017-01-03,2017-01-10,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Materiais de construção,encanamentos,1538.33,5,0.5,-830.7
2017-01-03,2017-01-10,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Automotivo,pneus,214.14,3,0.4,-49.97
2017-01-03,2017-01-10,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,4039.2,9,0.7,-3231.36
2017-01-03,2017-01-10,Entrega padrão,Lucca Rodrigues,B2B,Itapetininga,São Paulo,Sudeste,Automotivo,ferramentas automotivas,304.59,2,0.2,15.23
2018-10-29,2018-11-02,Entrega padrão,Breno Jesus,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,316.4,6,0.0,88.59
2018-10-29,2018-11-02,Entrega padrão,Breno Jesus,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,pneus,1028.08,3,0.2,77.11
2017-12-25,2017-12-28,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,mudas,18.99,2,0.2,6.17
2017-12-25,2017-12-28,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,pesticidas,77.19,6,0.2,27.98
2017-12-25,2017-12-28,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,ferramentas de jardinagem,67.24,4,0.7,-47.07
2017-12-25,2017-12-28,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Materiais de construção,iluminação,247.19,4,0.2,64.89
2017-12-25,2017-12-28,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Automotivo,equipamentos de limpeza,1631.96,4,0.7,-1305.57
2017-12-25,2017-12-28,Envio rápido,Isabel Nunes,B2C,São José,Santa Catarina,Sul,Jardinagem e paisagismo,decoração de jardim,92.37,2,0.2,9.24
2017-08-10,2017-08-17,Entrega padrão,Clarice Martins,B2B,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,decoração de jardim,7.48,1,0.0,3.29
2017-08-10,2017-08-17,Entrega padrão,Clarice Martins,B2B,Guarulhos,São Paulo,Sudeste,Materiais de construção,materiais de revestimento,2116.33,5,0.0,465.59
2017-08-10,2017-08-17,Entrega padrão,Clarice Martins,B2B,Guarulhos,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,74.73,1,0.0,0.75
2017-03-01,2017-03-05,Entrega padrão,Ana Carolina Correia,B2C,Maceió,Alagoas,Nordeste,Materiais de construção,ferramentas,549.33,2,0.2,-96.13
2017-03-01,2017-03-05,Entrega padrão,Ana Carolina Correia,B2C,Maceió,Alagoas,Nordeste,Materiais de construção,ferramentas,1324.97,8,0.2,149.06
2016-09-14,2016-09-18,Entrega padrão,Mariane da Conceição,B2B,Santo André,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,63.4,7,0.7,-42.27
2019-11-13,2019-11-17,Entrega padrão,Lorena Correia,B2B,Catanduva,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,35.9,2,0.0,16.16
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,pesticidas,88.13,5,0.2,31.95
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,1426.91,5,0.6,-1212.88
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,39.74,3,0.6,-15.9
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Automotivo,pneus,108.75,2,0.2,38.06
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,materiais de revestimento,602.56,5,0.5,-409.74
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Materiais de construção,iluminação,13.75,3,0.6,-9.62
2018-06-05,2018-06-10,Econômica,Ryan Farias,B2C,Manaus,Amazonas,Norte,Jardinagem e paisagismo,decoração de jardim,25.19,2,0.2,4.09
2016-06-02,2016-06-07,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Materiais de construção,ferramentas,6806.32,7,0.0,1973.83
2016-06-02,2016-06-07,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,566.85,2,0.0,141.71
2016-06-02,2016-06-07,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,162.79,6,0.0,81.4
2016-06-02,2016-06-07,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,mobiliário de exterior,5111.05,5,0.0,1686.65
2016-06-02,2016-06-07,Econômica,Diogo Correia,B2B,Volta Redonda,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,88.13,4,0.0,42.3
2018-12-11,2018-12-16,Econômica,Fernando da Conceição,B2C,Salvador,Bahia,Nordeste,Materiais de construção,ferramentas,1093.33,2,0.2,95.67
2018-09-12,2018-09-18,Entrega padrão,Diego Lima,B2C,Recife,Pernambuco,Nordeste,Jardinagem e paisagismo,pesticidas,25.87,1,0.0,12.16
2018-09-12,2018-09-18,Entrega padrão,Diego Lima,B2C,Recife,Pernambuco,Nordeste,Automotivo,ferramentas automotivas,11381.06,13,0.0,2162.4
2018-12-11,2018-12-14,Envio rápido,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,273.97,6,0.0,76.71
2018-12-11,2018-12-14,Envio rápido,Nathan Fogaça,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,fertilizantes,1230.53,4,0.0,553.74
2017-11-29,2017-12-05,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Materiais de construção,iluminação,41.25,9,0.6,-28.87
2017-11-29,2017-12-05,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,vasos,280.05,2,0.2,-66.51
2017-11-29,2017-12-05,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Jardinagem e paisagismo,vasos,183.33,5,0.2,13.75
2017-11-29,2017-12-05,Entrega padrão,Luiz Fernando Freitas,B2B,Manaus,Amazonas,Norte,Automotivo,pneus,2202.87,6,0.2,192.75
2019-12-02,2019-12-04,Econômica,Theo Martins,B2C,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,69.26,3,0.0,23.55
2019-12-02,2019-12-04,Econômica,Theo Martins,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,753.27,3,0.0,22.6
2019-12-02,2019-12-04,Econômica,Theo Martins,B2C,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,59.57,5,0.2,20.85
2019-06-09,2019-06-13,Entrega padrão,André Cavalcanti,B2B,Joinville,Santa Catarina,Sul,Jardinagem e paisagismo,mobiliário de exterior,5.52,2,0.8,-15.18
2016-09-20,2016-09-22,Econômica,Maria Eduarda Teixeira,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,equipamentos de limpeza,10403.94,3,0.4,-1733.99
2016-09-20,2016-09-22,Econômica,Maria Eduarda Teixeira,B2B,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,equipamentos de limpeza,8567.86,7,0.4,-856.79
2018-06-07,2018-06-14,Entrega padrão,Laís Araújo,B2C,Manaus,Amazonas,Norte,Automotivo,pneus,1115.96,4,0.2,97.65
2017-11-11,2017-11-16,Entrega padrão,Lara Pinto,B2C,Embu das Artes,São Paulo,Sudeste,Automotivo,ferramentas automotivas,271.66,2,0.0,119.53
2018-01-23,2018-01-29,Entrega padrão,Benício da Mota,B2C,Sabará,Minas Gerais,Sudeste,Jardinagem e paisagismo,mudas,25.7,6,0.0,1.03
2019-12-10,2019-12-14,Entrega padrão,Alice da Luz,B2B,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,vasos,126.51,1,0.2,-25.3
2019-12-10,2019-12-14,Entrega padrão,Alice da Luz,B2B,Petrópolis,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,fertilizantes,195.76,3,0.2,73.41
2019-12-29,2020-01-03,Econômica,Raquel Farias,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,vasos,2467.86,4,0.0,715.68
2017-07-31,2017-08-01,Envio rápido,Vinicius da Costa,B2C,Salvador,Bahia,Nordeste,Automotivo,ferramentas automotivas,713.76,7,0.0,314.06
2017-07-31,2017-08-01,Envio rápido,Vinicius da Costa,B2C,Salvador,Bahia,Nordeste,Materiais de construção,iluminação,17.95,3,0.0,7.9
2017-07-31,2017-08-01,Envio rápido,Vinicius da Costa,B2C,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,37.13,3,0.2,13.92
2019-09-17,2019-09-18,Envio rápido,Igor da Cunha,B2B,Governador Valadares,Minas Gerais,Sudeste,Jardinagem e paisagismo,pesticidas,29.99,2,0.0,13.79
2019-09-17,2019-09-18,Envio rápido,Igor da Cunha,B2B,Governador Valadares,Minas Gerais,Sudeste,Jardinagem e paisagismo,decoração de jardim,20.33,1,0.0,5.29
2019-10-14,2019-10-18,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,39.6,2,0.2,13.86
2019-10-14,2019-10-18,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,pesticidas,61.8,4,0.2,20.08
2019-10-14,2019-10-18,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,203.02,6,0.2,20.3
2019-10-14,2019-10-18,Entrega padrão,Luna Barbosa,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,sementes,84.46,3,0.2,29.56
2017-09-27,2017-09-29,Econômica,Catarina Duarte,B2C,Belo Horizonte,Minas Gerais,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,7.07,5,0.8,-11.67
2017-09-27,2017-09-29,Econômica,Catarina Duarte,B2C,Belo Horizonte,Minas Gerais,Sudeste,Automotivo,pneus,3788.96,7,0.2,1278.77
2017-11-03,2017-11-07,Entrega padrão,Camila Caldeira,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Materiais de construção,materiais de revestimento,3532.06,5,0.2,176.6
2017-09-27,2017-10-03,Entrega padrão,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,481.98,5,0.2,162.67
2017-09-27,2017-10-03,Entrega padrão,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sudeste,Automotivo,ferramentas automotivas,815.32,5,0.2,163.06
2017-09-27,2017-10-03,Entrega padrão,Felipe Rodrigues,B2C,Itaquaquecetuba,São Paulo,Sudeste,Jardinagem e paisagismo,pesticidas,105.75,6,0.2,37.01
2018-11-21,2018-11-25,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,mudas,64.93,7,0.2,22.72
2018-11-21,2018-11-25,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Jardinagem e paisagismo,sementes,62.89,8,0.2,21.22
2018-11-21,2018-11-25,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Automotivo,ferramentas automotivas,870.35,2,0.2,184.95
2018-11-21,2018-11-25,Econômica,Ana Carolina Costa,B2B,Curitiba,Paraná,Sul,Materiais de construção,encanamentos,295.7,3,0.5,-165.59
2016-12-27,2016-12-29,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Materiais de construção,iluminação,1021.41,8,0.2,268.12
2016-12-27,2016-12-29,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Materiais de construção,ferramentas,783.2,3,0.2,68.53
2016-12-27,2016-12-29,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Materiais de construção,iluminação,742.4,3,0.2,-83.52
2016-12-27,2016-12-29,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,267.24,5,0.7,-213.79
2016-12-27,2016-12-29,Envio rápido,Maria Luiza da Cunha,B2B,Olinda,Pernambuco,Nordeste,Jardinagem e paisagismo,mudas,93.68,3,0.2,31.62
2018-10-29,2018-11-04,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,110.16,5,0.0,52.88
2018-10-29,2018-11-04,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,vasos,3680.43,8,0.0,36.8
2018-10-29,2018-11-04,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,pesticidas,193.49,3,0.0,92.88
2018-10-29,2018-11-04,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Materiais de construção,iluminação,263.84,4,0.0,129.28
2018-10-29,2018-11-04,Entrega padrão,Breno Farias,B2B,São José de Ribamar,Maranhão,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,48.55,1,0.0,22.33
2019-11-20,2019-11-24,Entrega padrão,Breno Jesus,B2C,Manaus,Amazonas,Norte,Materiais de construção,materiais de revestimento,744.85,3,0.5,-446.91
2017-05-05,2017-05-10,Econômica,Melissa Mendes,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,iluminação,91.12,2,0.0,43.74
2016-06-02,2016-06-07,Entrega padrão,Ana Luiza Melo,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,154.63,3,0.0,71.13
2016-06-02,2016-06-07,Entrega padrão,Ana Luiza Melo,B2B,Jaboatão dos Guararapes,Pernambuco,Nordeste,Jardinagem e paisagismo,decoração de jardim,983.28,6,0.0,285.15
2019-04-16,2019-04-18,Envio rápido,Vitor Gabriel Santos,B2C,Teresina,Piauí,Nordeste,Jardinagem e paisagismo,decoração de jardim,16.63,1,0.0,6.82
2016-09-28,2016-10-04,Entrega padrão,Matheus Oliveira,B2B,Colatina,Espírito Santo,Sudeste,Materiais de construção,iluminação,297.64,3,0.0,127.98
2016-08-10,2016-08-17,Entrega padrão,Arthur da Paz,B2B,Magé,Rio de Janeiro,Sudeste,Automotivo,pneus,606.51,2,0.2,75.81
2016-08-10,2016-08-17,Entrega padrão,Arthur da Paz,B2B,Magé,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,pesticidas,52.88,3,0.2,18.51
2016-12-29,2016-12-31,Envio rápido,Nicolas Mendes,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,337.06,4,0.2,29.49
2016-11-05,2016-11-10,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Materiais de construção,ferramentas,462.0,1,0.1,82.13
2016-11-05,2016-11-10,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,equipamentos de limpeza,13572.73,2,0.0,6786.37
2016-11-05,2016-11-10,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,pneus,938.2,6,0.0,272.08
2016-11-05,2016-11-10,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Automotivo,ferramentas automotivas,1224.0,4,0.0,440.64
2016-11-05,2016-11-10,Entrega padrão,Agatha Ramos,B2B,São Paulo,São Paulo,Sudeste,Jardinagem e paisagismo,vasos,148.14,1,0.0,44.44
2016-09-20,2016-09-25,Entrega padrão,Maria Luiza Fernandes,B2B,Natal,Rio Grande do Norte,Nordeste,Jardinagem e paisagismo,mudas,24.34,2,0.0,12.17
2019-11-04,2019-11-06,Econômica,Cauê Teixeira,B2B,Águas Lindas de Goiás,Goiás,Centro-Oeste,Materiais de construção,iluminação,54.37,1,0.2,3.4
2018-08-31,2018-09-02,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,989.05,3,0.4,-230.78
2018-08-31,2018-09-02,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,vasos,184.36,2,0.2,11.52
2018-08-31,2018-09-02,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Materiais de construção,ferramentas,2674.93,4,0.3,-878.91
2018-08-31,2018-09-02,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,sementes,340.82,10,0.2,115.03
2018-08-31,2018-09-02,Envio rápido,Rodrigo Novaes,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,128.4,6,0.7,-94.16
2018-04-26,2018-04-30,Econômica,Bruna Carvalho,B2C,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,281.52,2,0.4,-70.38
2018-04-26,2018-04-30,Econômica,Bruna Carvalho,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,70.46,2,0.7,-46.97
2018-04-26,2018-04-30,Econômica,Bruna Carvalho,B2C,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,16.65,3,0.7,-11.65
2017-09-02,2017-09-05,Econômica,Beatriz Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,16.16,1,0.2,5.45
2017-09-02,2017-09-05,Econômica,Beatriz Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Automotivo,peças de reposição,3263.95,2,0.2,1142.38
2017-09-02,2017-09-05,Econômica,Beatriz Peixoto,B2C,Rio de Janeiro,Rio de Janeiro,Sudeste,Jardinagem e paisagismo,ferramentas de jardinagem,48.85,4,0.2,15.27
2016-07-13,2016-07-18,Entrega padrão,Joana Moraes,B2B,Salvador,Bahia,Nordeste,Jardinagem e paisagismo,ferramentas de jardinagem,26.22,2,0.2,9.51
2016-07-13,2016-07-18,Entrega padrão,Joana Moraes,B2B,Salvador,Bahia,Nordeste,Materiais de construção,materiais de revestimento,2374.4,3,0.2,-59.36
2016-04-14,2016-04-18,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,decoração de jardim,60.71,4,0.2,3.79
2016-04-14,2016-04-18,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,ferramentas de jardinagem,1733.9,10,0.7,-1387.12
2016-04-14,2016-04-18,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Jardinagem e paisagismo,mudas,105.37,13,0.2,34.25
2016-04-14,2016-04-18,Econômica,Breno Farias,B2B,Brasília,Distrito Federal,Centro-Oeste,Automotivo,pneus,244.56,12,0.4,28.53
2017-12-21,2017-12-25,Entrega padrão,Miguel Correia,B2C,Ananindeua,Pará,Norte,Jardinagem e paisagismo,vasos,301.92,4,0.2,-7.55
